"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Josh Archibald","19-20","EDM","R",62,660.92,35.87,44.65,46.44,45.06,43.28,1.84,3.29,24.67,30.59,35.87,41.36,47.41,57.8,1.95,2.56,-1.45,-5.91,-5.49,-10.39,-0.61,7.45,89.26
"Josh Archibald","20-21","EDM","R",52,567.63,43.17,47.26,48.01,47.41,47.51,2.03,2.67,25.82,28.81,36.07,39.06,48.24,53.5,2.01,2.22,-0.64,-2.99,-2.99,-5.26,-0.21,7.86,90.73
"Josh Archibald","21-22","EDM","R",8,59.92,31.44,32.31,34.21,40.41,32.1,1.88,4.11,14.79,30.99,22.52,43.32,34.79,51.29,1.48,3.13,-2.22,-16.2,-20.8,-16.5,-1.65,12.73,86.75
"Josh Bailey","19-20","NYI","C",68,895.7,41.7,45.04,44.93,45.35,48.06,2.2,3.07,25.89,31.6,36.72,45.02,50.88,61.32,2.28,2.46,-0.87,-5.71,-8.29,-10.44,-0.18,8.49,90.28
"Josh Bailey","20-21","NYI","C",54,760.27,59.85,48.27,47.09,47.33,53.51,2.81,1.88,27.24,29.2,36.5,41.01,48.81,54.33,2.43,2.11,0.92,-1.95,-4.51,-5.52,0.32,10.31,93.55
"Josh Bailey","21-22","NYI","C/R",74,1015.07,50.68,44.22,43.86,43.38,44.7,2.56,2.49,25.57,32.25,35.13,44.96,47.24,61.66,2.34,2.89,0.07,-6.68,-9.84,-14.42,-0.55,9.99,92.29
"Josh Brown","19-20","FLA","D",56,722.05,51.77,49.24,48.99,48.51,47.73,2.58,2.4,29.21,30.11,40.24,41.89,53.66,56.97,2.16,2.37,0.18,-0.9,-1.65,-3.3,-0.21,8.82,92.03
"Josh Brown","20-21","OTT","D",26,307.37,37.36,42.93,43.27,41.94,46.82,1.51,2.53,22.67,30.14,31.22,40.94,40.97,56.72,1.86,2.11,-1.02,-7.47,-9.72,-15.75,-0.25,6.66,91.61
"Josh Brown","21-22","BOS/OTT","D",52,636.35,41.67,46.45,46.86,46.62,44.44,1.98,2.77,29.05,33.49,40.35,45.75,52.86,60.52,2.21,2.76,-0.79,-4.44,-5.41,-7.66,-0.55,6.8,91.74
"Josh Dunne","20-21","CBJ","C",6,61.78,0,53.54,48.88,45.28,56.86,0,0.96,27.46,23.82,33.42,34.95,43.92,53.08,1.97,1.5,-0.96,3.63,-1.53,-9.16,0.48,0,95.96
"Josh Leivo","19-20","VAN","L",36,462.1,51.08,50.27,50.37,52.23,48.93,2.57,2.46,31.4,31.06,43.55,42.91,60.89,55.7,2.55,2.66,0.11,0.33,0.64,5.2,-0.11,8.18,92.08
"Josh Leivo","20-21","CGY","L",38,386.88,46.16,52.81,56.16,56.36,58.03,1.85,2.16,28.32,25.31,41.75,32.59,57.53,44.55,2.49,1.8,-0.31,3.01,9.16,12.99,0.69,6.54,91.46
"Josh Leivo","21-22","CAR","L",7,64.25,56.03,59.35,59.51,58.72,64.48,4.77,3.74,38.05,26.06,54,36.75,66.42,46.68,3.58,1.97,1.03,11.99,17.26,19.73,1.61,12.54,85.63
"Josh Mahura","19-20","ANA","D",11,158.93,47.91,47.74,48.79,49.01,51.95,3.42,3.71,34.04,37.26,49.5,51.96,65.16,67.8,3.11,2.88,-0.3,-3.22,-2.47,-2.64,0.23,10.04,90.03
"Josh Mahura","20-21","ANA","D",13,200.52,48.94,43.38,44.7,46.14,41.55,2.69,2.8,23.55,30.74,34.38,42.54,49.19,57.41,1.9,2.67,-0.12,-7.19,-8.16,-8.22,-0.77,11.41,90.88
"Josh Mahura","21-22","ANA","D",38,520.28,32,45.63,45.37,44.52,45.04,1.56,3.31,26.94,32.09,38.49,46.34,50.48,62.9,2.26,2.76,-1.75,-5.16,-7.85,-12.42,-0.5,5.78,89.68
"Josh Manson","19-20","ANA","D",50,876.65,39.45,49.64,50.26,50.01,49.96,1.78,2.73,30.22,30.66,43.8,43.35,56.43,56.4,2.41,2.41,-0.95,-0.44,0.45,0.03,0,5.88,91.11
"Josh Manson","20-21","ANA","D",23,349.48,46.18,40,39.14,41.49,38.02,2.79,3.25,25.41,38.11,31.7,49.28,43.58,61.46,1.88,3.06,-0.46,-12.7,-17.58,-17.88,-1.18,10.98,91.47
"Josh Manson","21-22","ANA/COL","D",67,1114,44.37,50.99,50.22,51.2,49.07,2.04,2.56,30.27,29.1,40.81,40.45,55.87,53.24,2.31,2.4,-0.52,1.17,0.36,2.63,-0.09,6.73,91.22
"Josh Morrissey","19-20","WPG","D",65,1275.18,49.61,47.11,46.22,47.76,42.49,2.59,2.64,28.81,32.34,40.15,46.71,53.99,59.06,2.2,2.98,-0.04,-3.53,-6.56,-5.07,-0.78,9.01,91.85
"Josh Morrissey","20-21","WPG","D",56,1062.33,52.73,45.73,45.18,45.39,43.34,2.36,2.12,27.53,32.68,37.59,45.61,49.73,59.82,2.19,2.87,0.24,-5.14,-8.02,-10.1,-0.67,8.57,93.53
"Josh Morrissey","21-22","WPG","D",79,1541.32,50.78,52.04,51.74,52.26,53.36,2.52,2.44,32.5,29.96,43.72,40.78,57.99,52.99,2.92,2.55,0.08,2.55,2.94,5.01,0.37,7.75,91.85
"Josh Norris","20-21","OTT","C",56,753.58,43.56,47.19,46.99,45.98,51.46,2.27,2.94,29.91,33.48,41.2,46.47,52.91,62.16,2.63,2.48,-0.67,-3.57,-5.27,-9.25,0.15,7.59,91.21
"Josh Norris","21-22","OTT","C",66,931.63,52.3,48.11,48.7,49.25,47.32,3.17,2.89,30.67,33.08,42.13,44.37,57.12,58.86,2.53,2.82,0.28,-2.41,-2.24,-1.74,-0.29,10.35,91.25
"Josiah Slavin","21-22","CHI","L",15,162.67,48.67,45.15,44.8,46.34,50.27,0.75,0.79,25.44,30.91,34.87,42.96,50.02,57.92,2.1,2.08,-0.04,-5.47,-8.09,-7.9,0.02,2.93,97.46
"Juho Lammikko","20-21","FLA","L",44,423.28,39.52,51.28,49.74,49.4,47.79,1.46,2.23,32.27,30.65,41.29,41.72,51.9,53.15,2.14,2.34,-0.77,1.62,-0.44,-1.26,-0.2,4.51,92.73
"Juho Lammikko","21-22","VAN","L",75,804.82,43.42,45.24,44.21,42.84,45.25,1.93,2.51,25.45,30.82,34.61,43.68,46.13,61.55,2.03,2.46,-0.58,-5.36,-9.07,-15.42,-0.43,7.57,91.85
"Jujhar Khaira","19-20","EDM","L",64,683.97,30.41,45.02,45.71,45.23,41.27,1.31,2.99,24.71,30.18,33.82,40.16,45.74,55.4,1.68,2.4,-1.69,-5.47,-6.34,-9.66,-0.71,5.29,90.08
"Jujhar Khaira","20-21","EDM","L",40,393.58,47.11,43.35,45.2,44.41,39.96,2.05,2.3,22.63,29.57,32.31,39.18,43.06,53.89,1.48,2.22,-0.25,-6.95,-6.87,-10.83,-0.74,9.05,92.22
"Jujhar Khaira","21-22","CHI","L",27,312.62,35.86,46.14,45.02,45.39,46.89,0.95,1.71,25.15,29.36,33.3,40.67,47.52,57.17,1.71,1.93,-0.75,-4.21,-7.37,-9.65,-0.23,3.79,94.19
"Julien Gauthier","19-20","CAR/NYR","R",17,136.42,60.16,46.54,50.55,50.22,43.8,2.63,1.74,25.35,29.12,38.9,38.05,57.41,56.92,1.97,2.53,0.89,-3.77,0.84,0.49,-0.56,10.38,94.02
"Julien Gauthier","20-21","NYR","R",30,279.77,38.75,46.36,45.27,44.19,48.95,2.18,3.44,25.2,29.15,34.82,42.1,46.22,58.38,2.1,2.19,-1.27,-3.95,-7.27,-12.16,-0.09,8.65,88.19
"Julien Gauthier","21-22","NYR","R",49,479.15,36.82,49.45,47.09,45.37,48.12,1.63,2.79,29.88,30.55,38.12,42.84,48.73,58.69,2.55,2.74,-1.16,-0.67,-4.71,-9.96,-0.2,5.44,90.86
"Justin Abdelkader","19-20","DET","L",49,475.93,23.99,42.17,43.4,41.65,41.8,0.76,2.41,22,30.17,31.64,41.26,40.93,57.33,1.81,2.51,-1.65,-8.17,-9.62,-16.4,-0.71,3.46,92
"Justin Bailey","21-22","VAN","R",14,108.53,14.45,35.36,31.17,32.54,33.58,0.56,3.31,20.94,38.28,25.63,56.59,35.87,74.38,1.48,2.93,-2.75,-17.34,-30.96,-38.51,-1.45,2.67,91.36
"Justin Barron","21-22","COL/MTL","D",7,107.09,46.01,46.66,44.12,45.72,43.61,2.78,3.26,30.42,34.78,39.68,50.26,51.65,61.32,3.04,3.93,-0.48,-4.36,-10.58,-9.67,-0.89,9.14,90.62
"Justin Braun","19-20","PHI","D",62,932.45,48.28,51.22,50.46,51.05,51.67,2.47,2.64,29.38,27.97,38.67,37.96,53.31,51.13,2.28,2.13,-0.18,1.4,0.71,2.19,0.15,8.4,90.55
"Justin Braun","20-21","PHI","D",53,841.7,48.55,48.29,50.64,50.5,50.73,2.37,2.51,27.38,29.32,39.64,38.64,52.08,51.05,2.22,2.16,-0.14,-1.94,1,1.03,0.06,8.64,91.44
"Justin Braun","21-22","NYR/PHI","D",69,1182.77,48.37,46.85,45.63,45.52,44.99,2.14,2.28,26.8,30.4,35.74,42.58,48.65,58.23,2.01,2.45,-0.14,-3.6,-6.84,-9.57,-0.45,7.97,92.5
"Justin Danforth","21-22","CBJ","R",45,522.43,44.08,47.47,49.55,51.03,49.68,2.42,3.07,29.12,32.23,41.7,42.46,57.42,55.09,2.45,2.48,-0.65,-3.11,-0.76,2.32,-0.03,8.3,90.49
"Justin Dowling","19-20","DAL","C",29,276.93,47.93,51.21,49.37,48.31,47.49,2.16,2.35,31.25,29.77,38.83,39.82,51.25,54.83,1.97,2.18,-0.19,1.48,-0.99,-3.58,-0.21,6.92,92.11
"Justin Dowling","20-21","DAL","C",27,261.67,40.56,53.67,51.2,53.01,46.96,1.59,2.33,27.44,23.7,37.77,36,50.11,44.41,1.79,2.02,-0.74,3.75,1.77,5.69,-0.23,5.78,90.19
"Justin Dowling","21-22","VAN","C",22,192.27,34.67,49.43,48.13,46.13,43.87,1.3,2.44,26.16,26.77,34.2,36.85,47.51,55.48,1.61,2.06,-1.15,-0.61,-2.65,-7.97,-0.45,4.95,90.88
"Justin Faulk","19-20","STL","D",69,1243.8,45.56,51.49,50.82,50.96,51.22,2.09,2.5,30.92,29.13,40.65,39.33,53.69,51.67,2.35,2.24,-0.41,1.79,1.32,2.02,0.11,6.77,91.42
"Justin Faulk","20-21","STL","D",56,1128.18,55.8,49.31,48.72,48.96,46.11,2.82,2.23,27.69,28.47,37.06,39,49.7,51.81,1.99,2.33,0.59,-0.78,-1.95,-2.12,-0.34,10.19,92.15
"Justin Faulk","21-22","STL","D",76,1474.05,63.27,49.51,48.63,50.1,49.34,3.91,2.27,31.02,31.63,41.83,44.2,54.94,54.73,2.67,2.74,1.64,-0.62,-2.36,0.21,-0.07,12.6,92.83
"Justin Holl","19-20","TOR","D",68,1106.75,53.22,52.53,52.95,52.18,53.62,2.75,2.41,33.18,29.99,45.75,40.66,59.27,54.33,2.72,2.35,0.33,3.2,5.09,4.94,0.37,8.27,91.95
"Justin Holl","20-21","TOR","D",55,984.1,55.29,52.37,51.88,51.09,54.18,3.18,2.57,29.85,27.15,41.11,38.13,53.65,51.36,2.58,2.18,0.61,2.7,2.98,2.29,0.4,10.66,90.53
"Justin Holl","21-22","TOR","D",69,1196.88,52.99,51.7,53.01,53.01,55.36,3.03,2.69,32.2,30.08,44.79,39.71,59.43,52.68,2.83,2.28,0.34,2.12,5.08,6.75,0.55,9.42,91.06
"Justin Schultz","19-20","PIT","D",46,763.27,47.2,52.51,51.01,49.49,49.71,2.58,2.88,33.04,29.88,42.1,40.43,53.28,54.39,2.39,2.42,-0.31,3.16,1.67,-1.11,-0.03,7.81,90.35
"Justin Schultz","20-21","WSH","D",46,790.22,60.65,48.29,48.83,49.55,46.84,3.46,2.25,28.03,30.01,39.07,40.93,52.15,53.09,2.13,2.42,1.22,-1.98,-1.87,-0.94,-0.29,12.36,92.51
"Justin Schultz","21-22","WSH","D",74,1134.15,43.53,50.72,52.14,51.27,50.99,2.28,2.96,28.91,28.09,41.77,38.34,55.74,52.97,2.46,2.37,-0.68,0.82,3.43,2.77,0.1,7.9,89.45
"Justin Williams","19-20","CAR","R",20,218.08,57.19,55.64,54.99,56.47,49.92,3.66,2.74,31.33,24.98,42.01,34.39,59.64,45.97,2.51,2.51,0.92,6.35,7.62,13.67,-0.01,11.7,89.02
"Juuso Riikola","19-20","PIT","D",36,451.12,58.54,54.58,54.59,53.77,58.79,1.89,1.34,29.57,24.61,40.89,34.01,54.92,47.22,2.39,1.67,0.55,4.96,6.87,7.7,0.71,6.4,94.55
"Juuso Riikola","21-22","PIT","D",5,57.53,65.94,51.66,53.81,54.08,58.68,4.08,2.11,40.42,37.83,52.87,45.39,69.67,59.17,3.88,2.73,1.97,2.6,7.48,10.5,1.15,10.09,94.43
"Juuso Valimaki","20-21","CGY","D",49,676.65,49.32,50.98,52.18,53.36,54.16,2.77,2.85,30.89,29.71,43.55,39.91,58.12,50.8,2.6,2.2,-0.08,1.18,3.64,7.32,0.4,8.97,90.42
"Juuso Valimaki","21-22","CGY","D",9,132.08,58,51.81,51.89,54.49,46.45,2.4,1.74,35.84,33.34,49.7,46.08,69.26,57.85,2.29,2.64,0.66,2.5,3.63,11.41,-0.35,6.71,94.78
"K'Andre Miller","20-21","NYR","D",53,961.07,53.59,49.3,49.65,48.41,46.51,2.76,2.39,28.48,29.28,39.84,40.4,51.75,55.15,2.26,2.6,0.37,-0.81,-0.56,-3.4,-0.34,9.68,91.85
"K'Andre Miller","21-22","NYR","D",82,1510.22,56.7,51.02,51.03,50.89,49.7,2.59,1.98,29.79,28.6,40.75,39.11,54.28,52.38,2.43,2.46,0.61,1.19,1.64,1.9,-0.03,8.7,93.08
"Kaapo Kakko","19-20","NYR","R",66,774.97,30.09,43.42,41.7,43.4,37.77,1.34,3.12,29.23,38.09,37.68,52.68,52.16,68.02,1.93,3.18,-1.78,-8.86,-15,-15.86,-1.25,4.6,91.81
"Kaapo Kakko","20-21","NYR","R",48,612.23,54.43,55.31,54.46,54.1,55.95,2.24,1.88,32.06,25.91,42.83,35.82,55.15,46.79,2.53,1.99,0.36,6.15,7.01,8.36,0.54,6.99,92.76
"Kaapo Kakko","21-22","NYR","R",43,578.03,61,51.62,51.37,50.64,51.7,2.38,1.52,30.05,28.17,41.17,38.98,53.89,52.52,2.51,2.34,0.86,1.88,2.19,1.37,0.17,7.93,94.59
"Kailer Yamamoto","19-20","EDM","R",27,430.48,66.34,52.1,51.13,51.02,51.57,4.2,2.13,34.51,31.73,45.5,43.5,59.82,57.43,2.88,2.71,2.07,2.78,2,2.39,0.18,12.17,93.28
"Kailer Yamamoto","20-21","EDM","R",52,758.43,56.74,50.97,49.88,49.96,48.56,2.5,1.91,29.99,28.84,40.36,40.56,53.7,53.77,2.53,2.68,0.59,1.15,-0.2,-0.08,-0.15,8.34,93.38
"Kailer Yamamoto","21-22","EDM","R",81,1187.47,47.68,48.62,48.79,50.08,48.85,2.74,3.01,30.51,32.25,42.75,44.88,58.07,57.89,2.65,2.77,-0.27,-1.74,-2.12,0.18,-0.12,8.97,90.68
"Kale Clague","19-20","L.A","D",4,56.72,25.06,45.74,48.39,48.72,44.76,1.07,3.19,32.36,38.39,44.05,46.98,54.41,57.27,2.53,3.12,-2.13,-6.03,-2.93,-2.86,-0.59,3.3,91.68
"Kale Clague","20-21","L.A","D",18,267.33,44.54,49.44,48.99,47.85,42.33,2.94,3.66,30.71,31.41,42.28,44.02,52.47,57.18,2.1,2.86,-0.72,-0.7,-1.73,-4.72,-0.76,9.57,88.35
"Kale Clague","21-22","L.A/MTL","D",36,524.17,39.47,44.02,43.9,44.32,40.9,1.77,2.71,26.74,34,34.91,44.61,45.34,56.96,2.22,3.21,-0.94,-7.26,-9.7,-11.62,-0.99,6.61,92.03
"Karl Alzner","19-20","MTL","D",4,52.65,51.44,65.37,66.32,66.05,69.25,1.22,1.15,34.79,18.43,46.99,23.86,67.67,34.78,2.85,1.26,0.07,16.36,23.12,32.89,1.58,3.5,93.75
"Karson Kuhlman","19-20","BOS","C",25,292.75,65.95,58.14,57.41,56.28,60.32,1.2,0.62,34.63,24.93,47.42,35.18,61.03,47.4,2.51,1.65,0.58,9.7,12.24,13.63,0.86,3.46,97.52
"Karson Kuhlman","20-21","BOS","C",20,205.22,28.09,59.89,57.5,55.33,54.02,1.18,3.01,33.83,22.65,43.79,32.37,54.61,44.09,1.91,1.62,-1.83,11.18,11.42,10.53,0.28,3.47,86.72
"Karson Kuhlman","21-22","BOS/SEA","C",44,476.9,47.99,53.66,52.25,50.3,51.39,1.51,1.64,28.95,25,39.82,36.39,51.61,50.99,2.38,2.25,-0.13,3.95,3.44,0.62,0.13,5.23,93.44
"Kasperi Kapanen","19-20","TOR","R",69,872.42,48.24,48.24,50.69,51.97,48.32,2.62,2.81,29.48,31.63,43.64,42.45,59.19,54.7,2.44,2.61,-0.19,-2.15,1.19,4.49,-0.17,8.88,91.12
"Kasperi Kapanen","20-21","PIT","R",40,546.17,63.92,49.54,50.48,50.53,47.89,3.7,2.09,29.32,29.87,38.64,37.91,50.6,49.53,2.26,2.46,1.61,-0.55,0.73,1.07,-0.2,12.63,93
"Kasperi Kapanen","21-22","PIT","R",79,1005.13,54.5,52.14,53.22,52.16,53.28,2.29,1.91,32.72,30.03,44.32,38.95,56,51.37,2.57,2.25,0.38,2.68,5.37,4.63,0.32,7,93.63
"Keegan Kolesar","20-21","VGK","R",44,416.43,45.28,52.17,53.76,53.91,52.52,2.75,3.32,30.86,28.3,42.85,36.86,60.52,51.73,2.83,2.56,-0.57,2.57,5.99,8.79,0.27,8.9,88.27
"Keegan Kolesar","21-22","VGK","R",77,883.78,47.43,50.53,51.38,50.66,50.38,2.24,2.49,29.8,29.18,41.46,39.23,55.67,54.22,2.71,2.67,-0.24,0.62,2.22,1.45,0.04,7.52,91.48
"Keith Yandle","19-20","FLA","D",69,1066.75,54.47,47.44,47.57,47.89,45.84,2.75,2.3,30.92,34.25,42.49,46.84,55.68,60.6,2.31,2.73,0.45,-3.33,-4.34,-4.92,-0.42,8.88,93.3
"Keith Yandle","20-21","FLA","D",56,699.92,48.73,56.08,56.27,57.04,54.76,2.5,2.63,36.23,28.38,47.37,36.81,61.28,46.16,2.71,2.24,-0.13,7.85,10.56,15.12,0.47,6.89,90.75
"Keith Yandle","21-22","PHI","D",77,883.3,31.07,43.77,43.51,44.05,40.61,1.56,3.46,28.25,36.29,37.81,49.08,51.52,65.44,2.23,3.26,-1.9,-8.04,-11.28,-13.92,-1.03,5.52,90.46
"Kent Johnson","21-22","CBJ","C",9,98.95,67.34,52.13,53.01,54.65,56.69,2.41,1.17,29.11,26.73,45.62,40.43,60.62,50.31,2.6,1.98,1.24,2.38,5.18,10.31,0.61,8.29,95.62
"Kevan Miller","20-21","BOS","D",28,457.55,42.97,53.44,53.97,54.05,52.94,1.47,1.95,31.4,27.35,42.97,36.64,55.72,47.37,2.08,1.85,-0.48,4.05,6.33,8.35,0.23,4.68,92.87
"Kevin Bahl","20-21","N.J","D",7,110.17,44.64,38.35,39.79,42.42,35.34,2.18,2.7,18.1,29.09,27.62,41.78,39.02,52.97,1.41,2.57,-0.52,-11,-14.17,-13.95,-1.17,12.04,90.72
"Kevin Bahl","21-22","N.J","D",17,248.27,40.92,47.61,46.83,46.24,47.41,2.73,3.95,28.68,31.56,39.7,45.08,50.25,58.41,2.37,2.63,-1.21,-2.88,-5.38,-8.16,-0.26,9.53,87.5
"Kevin Connauton","19-20","COL","D",4,55.5,0,50.69,52.22,52.01,57.06,0,2.09,20.71,20.15,37.51,34.32,52.67,48.59,2.18,1.64,-2.09,0.56,3.19,4.08,0.54,0,89.65
"Kevin Connauton","20-21","FLA","D",7,95.62,69.64,46.11,45.93,46.81,49.54,4.26,1.86,31.31,36.59,37.76,44.44,50.23,57.07,2.39,2.43,2.4,-5.28,-6.69,-6.84,-0.04,13.61,94.92
"Kevin Connauton","21-22","FLA/PHI","D",39,486.33,47.25,46.05,45.84,47.39,47.36,2.72,3.04,32.38,37.94,42.04,49.67,56.82,63.09,2.53,2.81,-0.32,-5.56,-7.63,-6.27,-0.28,8.41,91.99
"Kevin Fiala","19-20","MIN","L",64,808.97,54.25,51.09,51.29,51.64,51.86,3.14,2.65,32.73,31.33,45.02,42.75,60.12,56.29,2.43,2.25,0.49,1.4,2.26,3.83,0.17,9.59,91.55
"Kevin Fiala","20-21","MIN","L",50,652.78,51.15,49.36,49.55,50.06,53.27,2.76,2.63,28.67,29.41,41.68,42.44,55.72,55.59,2.55,2.24,0.12,-0.74,-0.76,0.13,0.31,9.61,91.05
"Kevin Fiala","21-22","MIN","L",82,1085.68,59.09,52.58,52.37,52.96,55.89,3.82,2.65,35.25,31.79,46.49,42.29,61.23,54.38,2.8,2.21,1.18,3.45,4.2,6.85,0.59,10.85,91.67
"Kevin Hayes","19-20","PHI","R",69,947.5,43.57,49.75,49.45,49.69,51.3,2.33,3.02,29,29.29,39.97,40.86,52.82,53.49,2.55,2.42,-0.69,-0.29,-0.89,-0.67,0.13,8.05,89.68
"Kevin Hayes","20-21","PHI","R",55,736.25,47.88,49.22,48.8,48.88,53.29,2.17,2.36,29.1,30.03,40.3,42.28,51.77,54.13,2.59,2.27,-0.19,-0.93,-1.98,-2.36,0.32,7.47,92.12
"Kevin Hayes","21-22","PHI","C/R",48,659.85,44.91,44.14,43.48,43.51,44.33,2.99,3.67,29.3,37.08,38.39,49.89,51.37,66.69,2.37,2.98,-0.68,-7.78,-11.51,-15.33,-0.61,10.22,90.1
"Kevin Labanc","19-20","S.J","R",70,926.15,38.88,51.78,52.93,54.31,51.31,2.14,3.36,31.89,29.69,44.88,39.92,61.63,51.84,2.83,2.69,-1.22,2.2,4.97,9.79,0.15,6.71,88.67
"Kevin Labanc","20-21","S.J","R",55,765.27,46.4,47.66,48.56,49.5,50.56,2.74,3.17,29.83,32.75,42.49,45.01,55.6,56.72,2.64,2.58,-0.43,-2.92,-2.53,-1.12,0.06,9.2,90.32
"Kevin Labanc","21-22","S.J","R",21,236.32,45.21,48.34,46.12,44.85,48.14,1.01,1.22,24.61,26.3,32.64,38.12,43.6,53.61,1.84,1.98,-0.21,-1.69,-5.49,-10.02,-0.14,4.09,95.37
"Kevin Rooney","19-20","N.J","C",49,463.4,56.17,43.39,43.45,43.09,44.01,1.66,1.3,24.16,31.52,33.9,44.12,45.78,60.45,1.83,2.32,0.37,-7.36,-10.22,-14.67,-0.5,6.88,95.89
"Kevin Rooney","20-21","NYR","C",54,553.47,48.88,47.68,43.99,44.1,46.46,2.06,2.16,24.8,27.21,31.99,40.72,42.83,54.28,2.01,2.31,-0.09,-2.41,-8.74,-11.45,-0.31,8.31,92.08
"Kevin Rooney","21-22","NYR","C",61,694.48,42.85,39.27,37.74,38.14,39.83,1.3,1.74,21.25,32.87,27.4,45.2,37.32,60.53,1.63,2.47,-0.44,-11.62,-17.8,-23.22,-0.83,6.14,94.71
"Kevin Shattenkirk","19-20","T.B","D",70,1182.45,61.86,52.25,53.2,54.45,56.42,2.96,1.82,30.95,28.29,43.43,38.21,59.42,49.71,2.5,1.93,1.13,2.66,5.22,9.71,0.57,9.55,93.56
"Kevin Shattenkirk","20-21","ANA","D",55,988.4,46.41,49.94,50.71,51.11,48.65,2.03,2.34,28.15,28.22,41.06,39.91,55.73,53.3,2.27,2.4,-0.31,-0.06,1.15,2.43,-0.13,7.2,91.7
"Kevin Shattenkirk","21-22","ANA","D",82,1377.62,45.49,46.65,46.7,45.94,46.76,2.35,2.81,27.87,31.88,38.6,44.06,50.52,59.46,2.35,2.68,-0.47,-4,-5.46,-8.93,-0.33,8.42,91.17
"Kevin Stenlund","19-20","CBJ","C",32,379.38,54.69,51.31,49.87,48.44,50.42,1.88,1.56,30.48,28.92,38.83,39.04,52.18,55.54,2.08,2.05,0.32,1.56,-0.2,-3.36,0.03,6.17,94.61
"Kevin Stenlund","20-21","CBJ","C",32,363.98,45.23,48.45,48.46,48.05,47.57,2.76,3.34,27.58,29.35,36.95,39.31,48.3,52.22,2.04,2.24,-0.58,-1.77,-2.35,-3.91,-0.21,9.99,88.63
"Kiefer Sherwood","19-20","ANA","L",10,122.28,38.03,36.78,40.4,41.33,34.09,0.93,1.51,20.72,35.62,33.56,49.52,44.44,63.1,1.99,3.85,-0.58,-14.9,-15.96,-18.66,-1.86,4.48,95.76
"Kiefer Sherwood","20-21","COL","L",16,137.38,63.66,67.64,67.51,66.92,74.31,2.22,1.27,35.97,17.21,47.31,22.77,70.39,34.8,2.59,0.9,0.95,18.76,24.54,35.59,1.69,6.17,92.64
"Kiefer Sherwood","21-22","COL","L",11,87.25,70.98,53.76,53.34,52.77,54.35,3.58,1.46,29.95,25.76,40.22,35.18,54.53,48.81,2.32,1.95,2.12,4.19,5.04,5.72,0.37,11.96,94.31
"Kieffer Bellows","19-20","NYI","L",8,83.98,79.16,46.96,42.48,40.88,50.55,2.69,0.71,29.27,33.07,37.52,50.79,49.53,71.65,2.29,2.24,1.98,-3.79,-13.27,-22.11,0.05,9.18,97.86
"Kieffer Bellows","20-21","NYI","L",14,143.08,51.04,45.54,48.1,49.44,45.52,2.15,2.06,26.07,31.18,36.06,38.9,51.23,52.38,1.9,2.27,0.09,-5.11,-2.84,-1.16,-0.37,8.25,93.38
"Kieffer Bellows","21-22","NYI","L",45,511.1,49.91,45.08,46.08,47.11,44.75,2.58,2.59,27.26,33.21,37.76,44.17,52.11,58.5,2.28,2.82,-0.01,-5.95,-6.42,-6.4,-0.54,9.48,92.19
"Kirby Dach","19-20","CHI","C",64,798.78,52.15,48.08,47.74,47.93,46.8,2.48,2.27,29.9,32.29,39.07,42.77,52.98,57.55,2.29,2.61,0.2,-2.39,-3.7,-4.57,-0.31,8.29,92.96
"Kirby Dach","20-21","CHI","C",18,239.52,41.97,40.68,41.39,42.05,40.96,2.96,4.09,23.88,34.82,32.24,45.67,46.1,63.54,2.17,3.13,-1.13,-10.94,-13.42,-17.44,-0.96,12.4,88.24
"Kirby Dach","21-22","CHI","C",70,1020.38,41.96,46.65,45.66,44.64,45.54,2.25,3.11,26.55,30.36,34.76,41.38,47.89,59.39,2.14,2.56,-0.86,-3.81,-6.62,-11.5,-0.42,8.47,89.75
"Kirill Kaprizov","20-21","MIN","L",55,798.2,58.4,49.7,50.45,49.96,51.84,3.14,2.24,28.29,28.63,40.33,39.61,53.09,53.18,2.34,2.17,0.9,-0.34,0.71,-0.09,0.17,11.1,92.19
"Kirill Kaprizov","21-22","MIN","L",81,1202.37,59.86,52.19,53.22,53.89,53.53,3.83,2.57,32.21,29.51,45.1,39.64,60.79,52.01,2.54,2.2,1.26,2.7,5.46,8.78,0.33,11.89,91.3
"Klim Kostin","21-22","STL","C",40,357.33,45.98,48.87,48.52,48.02,46.79,2.22,2.61,29.8,31.18,40.75,43.24,52.76,57.1,2.19,2.49,-0.39,-1.38,-2.48,-4.34,-0.3,7.44,91.64
"Kole Lind","20-21","VAN","R",7,82.92,0,35.74,40.45,41.53,30.38,0,2.31,18.86,33.92,30.1,44.32,43.45,61.18,1.56,3.58,-2.31,-15.06,-14.22,-17.73,-2.02,0,93.2
"Kole Lind","21-22","SEA","R",23,268.08,48.64,49.18,51,52.06,47.37,2.47,2.61,27.53,28.45,38.93,37.4,52.27,48.13,2.36,2.62,-0.14,-0.92,1.53,4.14,-0.26,8.98,90.82
